id,identity_to_query
UniRef100_A5BTF1/36-95,0.250
UniRef100_A0A497JFJ3/25-93,0.208
UniRef100_V4MNQ4/36-95,0.264
UniRef100_UPI0009E63ADF/36-95,0.264
UniRef100_A0A411AFW2/2-59,0.250
UniRef100_A0A2D6F3G1/26-90,0.250
UniRef100_U1QDX6/17-79,0.236
UniRef100_A0A4U7ERJ2/17-79,0.208
UniRef100_A0A7C4CLB7/8-71,0.250
UniRef100_A0A5C9DTZ6/20-92,0.347
UniRef100_A0A0K0DSK5/37-96,0.292
UniRef100_UPI0008680D45/30-89,0.250
UniRef100_A0A0J0XFW1/30-89,0.236
UniRef100_A0A146LTE0/31-90,0.292
UniRef100_UPI0002A9D09B/36-95,0.264
UniRef100_D8M061/35-95,0.264
UniRef100_A0A6A6JLZ9/36-95,0.278
UniRef100_A0A3N6MUF3/17-79,0.222
UniRef100_A0A1E7J472/9-75,0.250
UniRef100_UPI000644A68D/35-94,0.250
UniRef100_A0A3M7N9V2/36-95,0.278
UniRef100_UPI00071E91BF/18-80,0.222
UniRef100_A0A016T7Z6/30-95,0.306
UniRef100_A0A0D0TVX9/32-91,0.236
UniRef100_UPI00053994F6/36-95,0.264
UniRef100_A0A6A3BGJ2/36-95,0.250
UniRef100_UPI001390D26E/17-80,0.236
UniRef100_UPI0018CE3624/36-95,0.264
UniRef100_T1PBE7/36-95,0.264
UniRef100_A0A0L0BWB1/36-95,0.264
UniRef100_A0A0H2SDZ4/37-98,0.292
UniRef100_A0A7J2U085/24-87,0.236
UniRef100_A0A7I8JTG2/81-140,0.264
UniRef100_N1PY27/36-95,0.278
UniRef100_M2MSQ8/36-95,0.264
UniRef100_A0A497EKZ4/27-90,0.264
UniRef100_U6NVX4/30-95,0.306
UniRef100_A0A6A5VKB4/36-95,0.250
UniRef100_A0A497IYN2/17-82,0.250
UniRef100_Q9VEA1/36-95,0.264
UniRef100_A0A6A5UE56/36-95,0.250
UniRef100_A0A1B0BSP0/36-95,0.264
UniRef100_A0A0N5B9K9/37-96,0.292
UniRef100_Q54YJ6/35-94,0.250
UniRef100_A0A2V1DJL7/36-95,0.250
UniRef100_A0A8B3S0S8/2-55,0.264
UniRef100_A0A550GDY3/25-86,0.222
UniRef100_A0A835A5S2/205-264,0.264
UniRef100_A0A835LSS2/36-95,0.250
UniRef100_A0A5B1QFD6/30-89,0.250
UniRef100_A0A843HX69/22-84,0.278
UniRef100_A0A0N4ZSH8/37-96,0.292
UniRef100_A0A368TJ34/29-95,0.208
UniRef100_A0A5C2SW65/30-89,0.250
UniRef100_A0A6F8F3G3/4-45,0.167
UniRef100_A0A6A9SWK2/17-79,0.250
UniRef100_F4RXH8/9-68,0.250
UniRef100_A0A5E4K6I6/25-88,0.222
UniRef100_A0A8J7UTB6/18-85,0.236
UniRef100_A0A7J7CC70/36-95,0.250
UniRef100_A0A804IQE9/36-95,0.250
UniRef100_UPI001AEA0D39/18-85,0.236
UniRef100_A0A533VTV1/17-84,0.250
UniRef100_A0A0K8TR31/36-95,0.264
UniRef100_A0A3M1HGG8/14-84,0.222
UniRef100_A0A650CVU7/20-82,0.278
UniRef100_A0A5C2S9B8/32-91,0.250
UniRef100_A0A533VJ13/22-84,0.264
UniRef100_A0A5K1KFL4/4-43,0.167
UniRef100_A0A7J2TM28/22-86,0.236
UniRef100_A0A2R6H5X5/17-79,0.222
UniRef100_UPI0012D408FC/36-95,0.264
UniRef100_A0A7J2YEB8/22-85,0.250
UniRef100_A0A094AIJ4/36-95,0.264
UniRef100_A0A7L9FEQ6/29-87,0.250
UniRef100_A0A843MET1/37-91,0.250
UniRef100_A0A284VU46/34-101,0.278
UniRef100_A0A2V2NBE6/31-95,0.250
UniRef100_A0A7C4XQ49/17-79,0.250
UniRef100_A0A1B0CC64/36-95,0.264
UniRef100_A0A6A9QF72/20-82,0.278
UniRef100_A0A2S1B5Z1/31-90,0.250
UniRef100_A0A1C7PA10/9-71,0.278
UniRef100_A0A4Y9ZCT2/36-95,0.250
UniRef100_U5HIU8/36-95,0.250
UniRef100_A0A7J4JZH5/31-94,0.236
UniRef100_A0A5C3NZ39/30-89,0.250
UniRef100_A0A8H7XZX2/467-526,0.264
UniRef100_A0A0W4ZWI1/36-95,0.250
UniRef100_F4B923/20-82,0.278
UniRef100_A0A0L6W9V7/36-95,0.250
UniRef100_UPI0009467942/20-84,0.236
UniRef100_A0A0P4VRV8/34-93,0.236
UniRef100_A0A166BVU0/32-91,0.250
UniRef100_A0A1X1BN86/509-568,0.264
UniRef100_Q0W5D4/31-93,0.278
UniRef100_M0B187/6-68,0.222
UniRef100_A0A6P6A2K6/36-95,0.250
UniRef100_A0A6P6B475/36-95,0.250
UniRef100_A0A5D2IA55/36-95,0.250
UniRef100_R4G4D8/36-95,0.236
UniRef100_A0A2T3B5P2/36-95,0.264
UniRef100_A0A2R4X4B0/17-79,0.278
UniRef100_A0A1D1YM06/57-116,0.264
UniRef100_W9YVQ5/36-95,0.264
UniRef100_W9YCT5/36-95,0.264
UniRef100_A0A178Z9X4/36-95,0.264
UniRef100_A0A8C0XW18/35-95,0.264
UniRef100_A0A804IJ48/36-95,0.250
UniRef100_H6C0X7/36-95,0.264
UniRef100_A0A072PPC7/36-95,0.264
UniRef100_A0A0D2GHH8/36-95,0.264
UniRef100_A0A2D6LJ76/28-91,0.250
UniRef100_A8MC85/13-76,0.306
UniRef100_V9D9E3/36-95,0.264
UniRef100_A0A5E3W9R0/36-95,0.250
UniRef100_A0A1W5DBF3/36-95,0.264
UniRef100_A0A1V6RY52/36-95,0.278
UniRef100_A0A444CKC3/4-63,0.250
UniRef100_A0A7C3WBW8/22-85,0.250
UniRef100_A0A147K1N3/15-78,0.306
UniRef100_A0A3D3DZ57/6-67,0.264
UniRef100_A0A0F7FIS1/27-86,0.250
UniRef100_A0A238F6S8/41-100,0.250
UniRef100_A0A060SJW7/36-95,0.250
UniRef100_U1G889/36-95,0.264
UniRef100_A0A4T0FL78/36-95,0.250
UniRef100_A0A4Q9NN07/36-95,0.250
UniRef100_A8NTC7/36-95,0.250
UniRef100_A0A2R7WR78/36-95,0.236
UniRef100_A0A850M948/36-98,0.250
UniRef100_R4WCZ7/36-95,0.236
UniRef100_L0AIV1/6-68,0.222
UniRef100_W2SK50/30-95,0.306
UniRef100_A0A6A1W275/36-95,0.250
UniRef100_UPI001EE94A42/6-68,0.222
UniRef100_A0A6A1W9S7/36-95,0.250
UniRef100_A0A7S2WRV7/37-95,0.278
UniRef100_P55877/31-95,0.250
UniRef100_A0A7J3RYX9/22-85,0.278
UniRef100_A0A6G1SC67/36-95,0.250
UniRef100_R9AJP5/36-95,0.264
UniRef100_A0A7C4KUV8/20-82,0.236
UniRef100_H0EKU1/6-65,0.264
UniRef100_UPI0006D4E384/36-95,0.236
UniRef100_A0A1F5D3S4/21-85,0.236
UniRef100_A0A0D2T4Q8/36-95,0.250
UniRef100_A0A6H0TVQ2/21-84,0.236
UniRef100_A0A2I4F8B5/36-95,0.250
UniRef100_UPI001BB18D25/36-95,0.250
UniRef100_A0A7J7DID5/36-95,0.250
UniRef100_A0A2P5YR03/36-95,0.250
UniRef100_A6YPT9/36-95,0.236
UniRef100_A0A224XVR0/36-95,0.236
UniRef100_A0A1Q3BX20/36-95,0.250
UniRef100_A0A5B7AVI9/36-95,0.250
UniRef100_A9PE28/36-95,0.250
UniRef100_A0A2N8I3E6/9-69,0.236
UniRef100_A0A834ZT02/36-95,0.250
UniRef100_A0A671KKV5/7-67,0.250
UniRef100_A0A2N8I4L2/9-69,0.236
UniRef100_W9RA44/36-95,0.250
UniRef100_A0A3N5SH70/29-91,0.236
UniRef100_A0A6A1W2U5/36-95,0.250
UniRef100_A0A533V0A5/29-91,0.236
UniRef100_A0A2X0MT41/36-95,0.250
UniRef100_A0A0D9WQD3/36-95,0.250
UniRef100_A0A371HV43/36-95,0.250
UniRef100_A0A834H0R4/36-95,0.250
UniRef100_A0A7N0T267/36-95,0.250
UniRef100_A0A7C4XS00/20-82,0.236
UniRef100_A0A7N0T4Q5/36-95,0.250
UniRef100_Q7Y1V2/36-95,0.250
UniRef100_A0A8J5WQF6/36-95,0.250
UniRef100_UPI001CFAAEA3/36-95,0.250
UniRef100_A0A4Z1I0K7/36-95,0.264
UniRef100_W9C6V9/36-95,0.264
UniRef100_UPI001C5289CD/36-95,0.250
UniRef100_M7UAP4/36-95,0.264
UniRef100_A0A6J1I7M9/36-95,0.250
UniRef100_Q974Z9/21-84,0.236
UniRef100_A0A4Z1HI72/36-95,0.264
UniRef100_A7EJV6/36-95,0.264
UniRef100_A0A395IFR4/36-95,0.264
UniRef100_A0A124IU39/13-75,0.250
UniRef100_UPI0014557C2A/36-95,0.264
UniRef100_A0A830G7P2/16-79,0.194
UniRef100_UPI000718C115/36-95,0.236
UniRef100_A0A832ZE27/26-89,0.264
UniRef100_A0A0L0HH74/36-95,0.278
UniRef100_A0A2P5BLG6/36-95,0.250
UniRef100_A0A2K3JB43/22-90,0.236
UniRef100_A0A8H7VDX3/36-95,0.250
UniRef100_A0A830GST3/13-75,0.250
UniRef100_A0A830FXU5/16-79,0.194
UniRef100_W0FGK7/36-95,0.250
UniRef100_A0A6A7BY64/36-95,0.264
UniRef100_A0A0D8XM55/34-95,0.292
UniRef100_A0A662KCI1/16-84,0.264
UniRef100_A0A2G9PLK3/31-92,0.236
UniRef100_M0FCM6/17-79,0.208
UniRef100_A0A1Y2DMP9/36-95,0.264
UniRef100_A0A2D6NXK4/28-92,0.250
UniRef100_A0A5J4XT75/35-94,0.264
UniRef100_A0A2R6BZC9/19-82,0.236
UniRef100_UPI000FE3F3D0/9-69,0.236
UniRef100_A0A7K4I9Z2/9-71,0.236
UniRef100_I7J9C7/35-95,0.236
UniRef100_A0A2G5IAQ4/36-95,0.264
UniRef100_UPI001D0468BC/36-95,0.264
UniRef100_UPI000F6149EA/36-95,0.250
UniRef100_A0A8H8DMZ6/36-95,0.250
UniRef100_A0A068UM65/36-95,0.250
UniRef100_A0A256JMV4/17-79,0.208
UniRef100_A0A7J3E3Y7/24-87,0.194
UniRef100_A0A2S6C7R7/36-95,0.264
UniRef100_A0A4U7EBF6/17-79,0.208
UniRef100_A0A1G7L0I3/17-79,0.208
UniRef100_A0A7C4NNW2/23-84,0.222
UniRef100_C3N0P1/23-84,0.236
UniRef100_A0A7C5X236/27-92,0.264
UniRef100_UPI000E732BC1/17-79,0.222
UniRef100_UPI0008F81CF6/36-95,0.264
UniRef100_UPI000A06313F/17-79,0.222
UniRef100_A0A0C9VBQ4/36-95,0.250
UniRef100_A0A6H5GAS4/88-147,0.236
UniRef100_Q4JA54/22-84,0.236
UniRef100_A0A1Y1IKY7/35-94,0.236
UniRef100_UPI0004417252/30-89,0.250
UniRef100_N1QB29/30-89,0.264
UniRef100_A0A662PUE4/24-86,0.250
UniRef100_A0A662PSV6/24-86,0.250
UniRef100_A0A2E9U1C0/31-97,0.264
UniRef100_A0A6M8U2M7/2-54,0.236
UniRef100_A0A5J4ZF36/36-95,0.250
UniRef100_V4XZC1/6-68,0.222
UniRef100_A0A0D6ESL8/36-95,0.264
UniRef100_A0A0R3TTW9/34-94,0.264
UniRef100_W3WK89/36-95,0.250
UniRef100_A0A2I0WWL6/36-95,0.250
UniRef100_A0A8J8K2I7/28-90,0.250
UniRef100_UPI0011AF4388/9-69,0.236
UniRef100_A0A6C0LII2/27-95,0.292
UniRef100_A0A7K4DHM7/21-89,0.292
UniRef100_UPI001BB1F865/57-116,0.250
UniRef100_A0A7K4BG66/21-89,0.292
UniRef100_A0A533UFH7/38-100,0.236
UniRef100_A0A7J4LYF6/27-90,0.250
UniRef100_A0A2J4JCP5/17-79,0.222
UniRef100_UPI000B8E54C1/9-69,0.236
UniRef100_D3SQU6/17-79,0.222
UniRef100_A0A6A6UEV0/36-95,0.278
UniRef100_A0A1P8LPZ3/17-79,0.222
UniRef100_A0A672Q9U5/35-95,0.250
UniRef100_A0A024GCH2/34-95,0.278
UniRef100_A0A6P6K5K1/35-95,0.250
UniRef100_A0A485KJH5/39-98,0.278
UniRef100_W6V2S5/35-94,0.264
UniRef100_A0A565B9M3/36-95,0.264
UniRef100_UPI0019D557A2/36-95,0.264
UniRef100_A0A438GDB6/36-95,0.250
UniRef100_A0A662IT94/17-79,0.264
UniRef100_A0A0R3X6Z9/35-94,0.264
UniRef100_A0A0R3W7W9/35-94,0.264
UniRef100_A0A671KKU9/35-95,0.250
UniRef100_A0A139HGA7/36-95,0.264
UniRef100_A0A2T7ILA1/85-151,0.292
UniRef100_A0A094ILQ3/36-95,0.264
UniRef100_A0A094FJN5/36-95,0.264
UniRef100_A0A1B8EAI8/36-95,0.264
UniRef100_A0A177AFE9/36-95,0.264
UniRef100_A0A5C9E403/20-92,0.319
UniRef100_A0A7K4C818/30-95,0.222
UniRef100_A0A8F1DQS2/9-69,0.222
UniRef100_K0IGQ1/8-70,0.222
UniRef100_A0A4U0WV09/36-95,0.264
UniRef100_A0A1B8C300/36-95,0.264
UniRef100_C7NTX3/15-79,0.236
UniRef100_A0A2H9LLL6/51-115,0.236
UniRef100_A0A8H3ET70/36-95,0.264
UniRef100_A0A8F5C0G9/23-84,0.236
UniRef100_A0A0F4GJS1/36-95,0.264
UniRef100_A0A4Q9Q690/29-88,0.250
UniRef100_A0A662G696/53-115,0.250
UniRef100_A0A0F0IME7/36-94,0.278
UniRef100_A0A671KQW5/37-97,0.250
UniRef100_A0A2D3VIR7/36-95,0.264
UniRef100_B8NKG5/36-94,0.278
UniRef100_A0A481SWJ0/36-95,0.264
UniRef100_A0A0D6LN53/29-94,0.306
UniRef100_D2V0S6/33-92,0.222
UniRef100_A0A6A6PIT7/36-95,0.264
UniRef100_A0A1D2NJG2/36-95,0.264
UniRef100_A0A4S8KAK7/36-95,0.250
UniRef100_A0A2B4SYP4/36-95,0.278
UniRef100_UPI000CE21D22/36-95,0.264
UniRef100_A0A1I7XAE6/34-95,0.292
UniRef100_A0A1V8STB1/36-95,0.264
UniRef100_UPI000CE1A0E5/36-95,0.264
UniRef100_A0A226F4M1/36-95,0.264
UniRef100_A0A842PZ58/20-84,0.236
UniRef100_B7FP79/31-90,0.278
UniRef100_A0A5D6Y7Y2/36-95,0.292
UniRef100_A0A6G1BGB7/34-94,0.250
UniRef100_UPI001C7F274B/21-89,0.306
UniRef100_A0A0C3HE81/30-89,0.264
UniRef100_A0A4U0VW43/32-91,0.250
UniRef100_A0A6B2LJ20/28-94,0.236
UniRef100_A0A672Q6V0/40-100,0.250
UniRef100_A0A7J3A6Y4/22-85,0.250
UniRef100_A0A6P6S9R9/36-95,0.250
UniRef100_A0A2R6L4W8/18-79,0.208
UniRef100_A0A0B1PH96/36-95,0.264
UniRef100_A0A6A8FJH3/3-70,0.236
UniRef100_A0A7J3DM29/21-90,0.222
UniRef100_A0A1F9YSN8/16-83,0.250
UniRef100_A0A1S4DP29/36-95,0.236
UniRef100_A0A545A9Y2/36-95,0.264
UniRef100_A0A8H7WPE9/36-95,0.264
UniRef100_A0A8H4RGK0/36-95,0.264
UniRef100_A0A2V1CGU2/36-95,0.264
UniRef100_A0A8H7WFY0/36-95,0.264
UniRef100_A0A1H6I0C7/6-68,0.208
UniRef100_A0A0G0GJF3/55-120,0.194
UniRef100_A0A1E1KL54/36-95,0.264
UniRef100_A0A673GC89/41-101,0.250
UniRef100_A0A218ZFC3/36-95,0.264
UniRef100_A0A7K4BPM6/21-89,0.306
UniRef100_A0A1F2P5M1/3-58,0.222
UniRef100_A0A060HHZ2/26-88,0.222
UniRef100_A0A420H9W0/36-95,0.264
UniRef100_A0A3M0Y518/47-114,0.250
UniRef100_A0A3E2H051/36-95,0.264
UniRef100_A0A672Q6U7/35-95,0.250
UniRef100_S3CJH1/36-95,0.264
UniRef100_A0A370TLY0/36-95,0.264
UniRef100_A0A2J6SVA3/36-95,0.264
UniRef100_A0A2J6QND1/36-95,0.264
UniRef100_A0A7C3RE38/21-83,0.264
UniRef100_A0A7S2YTS8/37-96,0.278
UniRef100_A0A8H8UE72/36-95,0.264
UniRef100_A0A7J4J4B6/21-85,0.264
UniRef100_A0A847V6V2/18-85,0.278
UniRef100_A0A194XTL1/36-95,0.264
UniRef100_A0A1L7WFJ9/36-95,0.264
UniRef100_A0A559M1Z8/36-95,0.264
UniRef100_A0A8H8QUE8/36-95,0.264
UniRef100_A0A811KT95/37-96,0.278
UniRef100_A0A094B918/36-95,0.264
UniRef100_A0A5C9EUD7/19-90,0.333
UniRef100_A0A673G2X5/43-103,0.250
UniRef100_A0A133UNH0/23-86,0.292
UniRef100_T1G5L8/5-64,0.250
UniRef100_A0A7C2DPK8/14-77,0.250
UniRef100_A0A2Z7ARP5/36-95,0.250
UniRef100_A0A094CR87/36-95,0.264
UniRef100_A0A3D8S168/36-95,0.264
UniRef100_A0A3D8T1J9/36-95,0.264
UniRef100_I1FEY5/36-95,0.264
UniRef100_A0A672Q9V7/46-106,0.250
UniRef100_A0A7J2NIQ0/21-84,0.264
UniRef100_A0A7C5FIJ9/18-84,0.250
UniRef100_A0A8H3IMV7/36-95,0.250
UniRef100_N1J734/36-95,0.264
UniRef100_A0A7J4ECY5/17-85,0.208
UniRef100_A0A4D9ADW9/36-95,0.250
UniRef100_A0A4D9B7R1/36-95,0.250
UniRef100_A0A068SDX9/36-95,0.264
UniRef100_A0A7J8R8W5/36-95,0.250
UniRef100_M0N917/17-79,0.250
UniRef100_A0A8C4QC83/36-95,0.264
UniRef100_A0A4D6HMQ5/25-87,0.222
UniRef100_A0A2G9P5L5/20-89,0.250
UniRef100_A0A1Z5J8I3/36-95,0.278
UniRef100_UPI000A02F119/25-87,0.222
UniRef100_A0A7C6AGJ6/23-85,0.236
UniRef100_A0A1J3JPV9/29-88,0.278
UniRef100_UPI001D0F9690/30-92,0.222
UniRef100_A0A2S7QD22/36-95,0.264
UniRef100_A0A2S7Q428/36-95,0.264
UniRef100_A0A4U7FB03/17-79,0.222
UniRef100_A0A1Y2IAX6/30-89,0.250
UniRef100_UPI001E371D9D/5-68,0.222
UniRef100_A0A834GTE6/84-143,0.250
UniRef100_A0A2G5CT69/36-95,0.250
UniRef100_A0A200Q3R6/36-95,0.264
UniRef100_A0A061RCQ6/35-93,0.264
UniRef100_A0A7J8WWI6/36-96,0.264
UniRef100_A0A565BD83/36-94,0.250
UniRef100_A0A343TJD0/17-79,0.222
UniRef100_H3G8A3/36-95,0.278
UniRef100_A0A200QI19/36-95,0.250
UniRef100_A0A7K3YX69/37-91,0.236
UniRef100_G4YTS4/36-95,0.278
UniRef100_UPI001AE3DA32/17-79,0.222
UniRef100_W2LRW7/36-95,0.278
UniRef100_A0A3M6VKY0/36-95,0.278
UniRef100_A0A3F2RHG7/36-95,0.278
UniRef100_A0A0K3CQ84/32-91,0.250
UniRef100_A0A2S1B5N1/31-90,0.264
UniRef100_A0A830HQE2/36-94,0.250
UniRef100_A0A7C4D1U4/25-83,0.208
UniRef100_A0A7V9NJB5/19-59,0.250
UniRef100_A0A484E8Y7/36-95,0.278
UniRef100_A0A3M6WDR2/36-95,0.264
UniRef100_A0A2R6Q7T7/36-95,0.250
UniRef100_A0A2U9IBD4/17-83,0.250
UniRef100_A0A0J9X3I5/36-95,0.236
UniRef100_A0A7J0FFE0/36-95,0.250
UniRef100_A0A7J0EDU2/36-95,0.250
UniRef100_A0A7J0G2E9/36-95,0.250
UniRef100_A0A068WSK8/35-94,0.264
UniRef100_A0A7J0F1J8/36-95,0.250
UniRef100_B6T9H2/36-93,0.264
UniRef100_A0A256HXY4/17-79,0.222
UniRef100_A0A1B0G435/36-93,0.264
UniRef100_A0A3M7I2B5/36-95,0.264
UniRef100_A0A3M7DQJ5/36-95,0.264
UniRef100_A0A1J7JCE6/36-95,0.264
UniRef100_A0A6A2Z249/36-95,0.250
UniRef100_A0A166TIY1/6-68,0.222
UniRef100_A0A087W044/35-94,0.264
UniRef100_A0A7J4JAV3/31-92,0.250
UniRef100_K3WDU9/36-95,0.278
UniRef100_A0A444CSF7/36-95,0.236
UniRef100_A0A835D199/36-95,0.250
UniRef100_A0A7D4Y3E2/17-79,0.222
UniRef100_A0A836EC82/36-95,0.250
UniRef100_Q97W62/25-84,0.236
UniRef100_A0A5E4LH01/20-83,0.264
UniRef100_A0A8B8L9H5/36-95,0.250
UniRef100_A0A7C4XRR9/20-87,0.264
UniRef100_A0A7J9BJH9/36-95,0.250
UniRef100_M0PC04/17-79,0.222
UniRef100_A0A5D2JRE1/30-89,0.250
UniRef100_A0A218ZX98/20-87,0.264
UniRef100_A0A8E7EL73/32-98,0.250
UniRef100_E1RHK0/25-91,0.292
UniRef100_A0A7I8WS41/37-96,0.278
UniRef100_B0X9F4/36-95,0.250
UniRef100_Q1HQP4/36-95,0.250
UniRef100_A0A336LNH2/36-95,0.250
UniRef100_U5EWE3/36-95,0.250
UniRef100_A0A6G0WPP0/39-98,0.264
UniRef100_U3A1V7/6-68,0.194
UniRef100_A0A662XJI2/36-95,0.278
UniRef100_UPI0011AA8CE7/17-79,0.222
UniRef100_A0A0E9NNU1/36-95,0.250
UniRef100_A0A2K3JTY8/36-95,0.250
UniRef100_A0A2H9TEU2/22-85,0.194
UniRef100_A0A140GXW9/31-90,0.250
UniRef100_A0A533UT45/29-91,0.236
UniRef100_K0RYS9/15-74,0.292
UniRef100_A0A256Y8I8/28-91,0.181
UniRef100_A0A661AS74/15-78,0.264
UniRef100_A0A182KA70/36-95,0.250
UniRef100_A0A182XVL9/36-95,0.250
UniRef100_A0A2S1B6J8/31-90,0.250
UniRef100_A0A7J2SAB2/14-80,0.278
UniRef100_A0A1V4YVK2/2-55,0.222
UniRef100_A0A6C0LNS7/28-95,0.278
UniRef100_A0A140GXZ4/31-90,0.250
UniRef100_A0A2S1B5X9/31-90,0.250
UniRef100_A0A2S1B602/31-90,0.250
UniRef100_A0A2S1B5N0/31-90,0.250
UniRef100_A0A842SVH3/19-90,0.347
UniRef100_A0A140GXX7/31-90,0.250
UniRef100_A0A1X2HQS3/36-94,0.250
UniRef100_A0A2S1B5K7/31-90,0.250
UniRef100_A0A5E4LQM7/33-96,0.264
UniRef100_A0A2S1B5V3/31-90,0.250
UniRef100_UPI000CED29C9/36-95,0.250
UniRef100_A0A0D3D4K3/36-95,0.250
UniRef100_A0A662J6A2/15-80,0.264
UniRef100_A0A7J0DN23/36-95,0.250
UniRef100_A0A5K1F9P3/36-95,0.250
UniRef100_A0A7J9IUU7/36-95,0.250
UniRef100_A0A1C7NMI2/36-95,0.250
UniRef100_A0A5D2TS82/36-95,0.250
UniRef100_A0A4D9BBZ0/36-95,0.250
UniRef100_A0A7J2YCH5/22-84,0.236
UniRef100_A0A2S4PR72/36-95,0.264
UniRef100_A0A5D2Y5P7/36-95,0.250
UniRef100_A0A128A550/21-85,0.264
UniRef100_A0A0D2SEW6/36-95,0.250
UniRef100_A0A1S6H6R8/24-87,0.181
UniRef100_A0A484L2B2/36-95,0.250
UniRef100_A0A842V116/29-91,0.250
UniRef100_A0A7J6NXZ5/37-96,0.250
UniRef100_UPI000DC13DF8/36-95,0.236
UniRef100_A0A7D5E1E0/17-79,0.208
UniRef100_A0A6A2WZ02/36-95,0.250
UniRef100_A0A7J6LZR3/37-96,0.250
UniRef100_A0A830F439/17-79,0.208
UniRef100_A0A2D6RKX2/36-100,0.278
UniRef100_A0A1Y2HTW9/36-95,0.250
UniRef100_R7QL76/36-95,0.250
UniRef100_C4WS17/36-95,0.236
UniRef100_UPI000848C91A/36-95,0.250
UniRef100_A0A061DLU2/36-95,0.250
UniRef100_C4WS03/36-95,0.236
UniRef100_UPI000763B6F9/36-95,0.236
UniRef100_A0A662VBF8/22-84,0.250
UniRef100_A0A7J6T9V5/37-96,0.250
UniRef100_UPI001B8D621C/7-68,0.278
UniRef100_A0A5B6YUB1/36-95,0.250
UniRef100_A0A7K4BA26/31-95,0.250
UniRef100_A0A6J1C384/36-95,0.250
UniRef100_A0A6J0ZJN9/36-95,0.250
UniRef100_A0A1Q9MW53/29-81,0.250
UniRef100_UPI000579C7DA/36-95,0.250
UniRef100_UPI0007638DC0/14-73,0.236
UniRef100_A0A6G1I9A3/36-95,0.264
UniRef100_A0A1D2QHD9/6-68,0.222
UniRef100_A0A166CZN3/36-95,0.250
UniRef100_A0A5D2IQ26/36-95,0.250
UniRef100_A0A183FKI5/44-103,0.292
UniRef100_A0A7D8V291/36-95,0.236
UniRef100_A0A2R6E3Q4/18-79,0.208
UniRef100_A0A5J5QBG4/36-95,0.250
UniRef100_A0A1S3DS49/12-72,0.236
UniRef100_A0A140GXY8/31-90,0.250
UniRef100_A0A830C7N7/36-95,0.250
UniRef100_A0A484N068/36-95,0.250
UniRef100_A0A6G1KU65/36-95,0.250
UniRef100_A0A2I4HKY5/36-95,0.250
UniRef100_A0A024UWU7/1-55,0.264
UniRef100_A0A140GXX6/31-90,0.250
UniRef100_A0A2T9WR95/16-83,0.250
UniRef100_A0A2G2W6L6/36-95,0.250
UniRef100_A0A5N6RCU1/36-95,0.250
UniRef100_A0A804JZW3/36-95,0.236
UniRef100_A0A7C4S478/19-81,0.278
UniRef100_A0A7S3A004/2-57,0.250
UniRef100_A0A150VDN0/36-95,0.250
UniRef100_A0A842X5A2/38-102,0.236
UniRef100_A0A3S3R243/36-95,0.250
UniRef100_A0A3Q7ELD7/36-95,0.250
UniRef100_A0A2R4NA19/36-95,0.250
UniRef100_A0A662M830/33-98,0.236
UniRef100_K0SNQ8/47-106,0.292
UniRef100_A0A427Y9P3/51-110,0.236
UniRef100_A0A3S3MB09/36-95,0.250
UniRef100_A0A6G0W471/36-95,0.236
UniRef100_V3ZR06/31-90,0.250
UniRef100_S5VDR8/36-95,0.250
UniRef100_V7BMP4/36-95,0.250
UniRef100_A0A067JZ57/38-96,0.250
UniRef100_B9LPY9/6-68,0.222
UniRef100_A0A699HW96/36-95,0.250
UniRef100_I3SHT8/36-95,0.250
UniRef100_A0A2U1NR39/36-95,0.250
UniRef100_A0A498HDI9/36-95,0.250
UniRef100_A0A0B0NM01/44-103,0.250
UniRef100_E0SNX9/24-85,0.222
UniRef100_A0A6A3CTD3/36-95,0.250
UniRef100_UPI001F25C0DA/20-82,0.278
UniRef100_A0A511KLW4/32-91,0.250
UniRef100_A0A218X547/36-95,0.250
UniRef100_UPI0010FC9DB2/36-95,0.250
UniRef100_A0A1V9ZAE4/38-97,0.264
UniRef100_A0A061DSN8/36-95,0.250
UniRef100_A0A7D4BXY0/17-79,0.208
UniRef100_A0A067KF11/36-95,0.250
UniRef100_A0A1U8A328/36-95,0.250
UniRef100_A0A523ATA8/18-81,0.292
UniRef100_A0A4V6E478/17-79,0.208
UniRef100_A0A1U8B2A3/36-95,0.250
UniRef100_A0A0V0HGY2/36-95,0.250
UniRef100_A0A6J1JL52/36-95,0.250
UniRef100_A0A0B2RU68/36-95,0.250
UniRef100_A0A835A0F6/36-95,0.250
UniRef100_A0A0A0K1Y5/36-95,0.250
UniRef100_A0A1S2XDH6/36-95,0.250
UniRef100_U5D5U4/36-95,0.250
UniRef100_A0A1U8EHD6/36-95,0.250
UniRef100_A0A1V9Y9K5/38-97,0.264
UniRef100_A0A7N0R8A0/36-95,0.250
UniRef100_A0A1S4B3V1/36-95,0.250
UniRef100_A0A8B8L6X3/36-95,0.250
UniRef100_A0A5N5MZ77/36-95,0.278
UniRef100_UPI001CB903FC/36-95,0.250
UniRef100_A0A6J1A1G7/36-95,0.250
UniRef100_A9PCD3/36-95,0.250
UniRef100_A0A4U0TK97/36-95,0.250
UniRef100_A0A438JMB2/36-95,0.250
UniRef100_W1PCQ0/36-95,0.250
UniRef100_A0A1U7ZLL8/36-95,0.250
UniRef100_A0A059DE92/36-95,0.250
