id,identity_to_query
UniRef100_A0A7L5FHS9/6-351,0.301
UniRef100_A0A2G2NYM1/6-353,0.292
UniRef100_A0A1I1N5X1/12-341,0.311
UniRef100_A0A1F8S0G5/1-283,0.361
UniRef100_J0SJS5/4-349,0.374
UniRef100_UPI001438CE9D/7-349,0.292
UniRef100_A0A2E4P5F7/11-344,0.279
UniRef100_UPI000D6B5301/20-340,0.325
UniRef100_A0A177LG96/9-345,0.298
UniRef100_UPI001551B074/5-355,0.284
UniRef100_UPI000B788BB5/6-344,0.328
UniRef100_A0A7W1EXI0/8-349,0.284
UniRef100_A0A0U1M3J3/15-388,0.358
UniRef100_A0A7K0Y3B0/1-349,0.322
UniRef100_A0A1M7GC36/15-340,0.317
UniRef100_A0A1V5E2P7/1-290,0.347
UniRef100_A0A1H5S039/3-343,0.309
UniRef100_A0A0P7X3N3/11-354,0.366
UniRef100_A0A7V5PCQ5/1-342,0.355
UniRef100_UPI000A7E85B3/9-342,0.352
UniRef100_A0A0D1YY43/19-385,0.352
UniRef100_A0A7U0PFQ0/21-355,0.281
UniRef100_A0A8H5HE87/15-404,0.350
UniRef100_W8F423/5-345,0.325
UniRef100_A0A2D5CV07/10-352,0.317
UniRef100_A0A7X7URZ3/13-338,0.320
UniRef100_A0A344UU52/1-355,0.369
UniRef100_A0A3L8GFU2/2-336,0.303
UniRef100_A0A327J539/7-346,0.320
UniRef100_A0A7V8Z9Z3/1-379,0.369
UniRef100_A0A364RDA8/3-341,0.328
UniRef100_A0A832ERZ7/6-271,0.374
UniRef100_A0A1V2BDE1/1-340,0.339
UniRef100_A0A1B2Z1I7/5-348,0.292
UniRef100_A0A249LIX5/1-349,0.336
UniRef100_Q6G997/2-352,0.344
UniRef100_A0A317XJS8/40-427,0.363
UniRef100_A0A1M4T5C0/6-340,0.369
UniRef100_A0A6G6BYP0/2-346,0.284
UniRef100_A0A1I4ETX8/173-527,0.331
UniRef100_UPI0006972731/4-344,0.320
UniRef100_A0A7V9ZPN5/1-375,0.393
UniRef100_A0A1R1PQS4/29-429,0.352
UniRef100_A0A0D0BIH8/18-403,0.347
UniRef100_A0A4Q3BD36/4-347,0.309
UniRef100_A0A3G8WTZ4/7-344,0.292
UniRef100_A0A512RLB7/15-340,0.328
UniRef100_A0A7K0UWE8/1-341,0.309
UniRef100_A0A1Q3E112/17-402,0.344
UniRef100_A0A1I0P037/6-340,0.314
UniRef100_A0A6L9EFV4/9-351,0.298
UniRef100_UPI000D562749/8-354,0.281
UniRef100_A0A5F1ZVR3/5-362,0.309
UniRef100_A0A3P1CHV9/9-340,0.314
UniRef100_A0A525DEK4/1-341,0.347
UniRef100_A0A3C0YNJ9/1-359,0.339
UniRef100_A0A1A0H1X9/14-384,0.363
UniRef100_A0A661XSJ8/3-349,0.311
UniRef100_UPI0012B7D9EA/6-342,0.303
UniRef100_A0A211YQS9/13-363,0.317
UniRef100_A0A6L5ZY78/1-349,0.347
UniRef100_A0A6A6HK12/21-384,0.347
UniRef100_A0A7W0GP94/1-359,0.399
UniRef100_A0A7W0XY47/9-324,0.350
UniRef100_A0A1M7BBH0/3-348,0.306
UniRef100_A0A1F6F184/7-349,0.358
UniRef100_UPI001BA897BE/6-354,0.287
UniRef100_A0A7Y2D1Q9/1-378,0.363
UniRef100_A0A7K0LNY9/5-357,0.355
UniRef100_A0A2T0FDI9/12-376,0.336
UniRef100_A0A847PM72/6-345,0.363
UniRef100_A0A197JYL0/17-405,0.347
UniRef100_UPI00195BE467/2-331,0.331
UniRef100_A0A5D0MUJ4/1-346,0.350
UniRef100_UPI001B869B9D/17-384,0.352
UniRef100_A0A353C654/7-381,0.380
UniRef100_A0A249K994/1-340,0.314
UniRef100_Q6C1X5/16-382,0.350
UniRef100_R6E3Q7/3-352,0.292
UniRef100_A0A3M7N017/32-397,0.361
UniRef100_A0A6A7WDA0/2-346,0.284
UniRef100_A0A7Y1T4Q4/26-357,0.342
UniRef100_A0A2G2F689/6-348,0.287
UniRef100_A0A369QGJ0/4-343,0.311
UniRef100_A0A6A7MUL9/2-304,0.311
UniRef100_A0A316RSA2/9-353,0.303
UniRef100_A0A7X7UHZ8/21-339,0.352
UniRef100_UPI000FE141F3/70-425,0.374
UniRef100_UPI000CD24A00/2-351,0.325
UniRef100_UPI001961207F/2-341,0.317
UniRef100_UPI000233FD5B/2-352,0.342
UniRef100_UPI00084C183B/6-330,0.322
UniRef100_W4JPI5/15-401,0.355
UniRef100_UPI0004865B17/1-342,0.336
UniRef100_A0A6A4I121/18-404,0.336
UniRef100_A0A838GT36/13-377,0.377
UniRef100_R6FSI5/3-371,0.298
UniRef100_A0A316ZB07/32-415,0.344
UniRef100_A0A6L4Z0Z3/1-335,0.342
UniRef100_UPI0008DA47EB/2-332,0.295
UniRef100_A0A6N6PEV8/69-431,0.369
UniRef100_A0A7K0SJ60/2-345,0.399
UniRef100_A0A3R7XGS5/4-353,0.311
UniRef100_A0A1F6NWW1/1-346,0.339
UniRef100_A0A354PAP5/11-245,0.325
UniRef100_UPI0007361DC5/2-353,0.336
UniRef100_UPI00093CE381/176-521,0.333
UniRef100_A0A6L5FXF4/173-509,0.352
UniRef100_A0A385YSB9/14-378,0.328
UniRef100_A0A1G4KIY2/14-393,0.355
UniRef100_A0A2K9AJA6/3-329,0.306
UniRef100_A0A7W4CYI3/3-355,0.358
UniRef100_A0A2V8Q426/1-376,0.377
UniRef100_A0A357NEA9/1-256,0.336
UniRef100_A0A6A6PJM9/21-397,0.336
UniRef100_A0A7G7GA90/3-343,0.314
UniRef100_A0A8E6GD26/25-388,0.352
UniRef100_D5T4M9/1-340,0.339
UniRef100_A0A6L6DIF5/1-344,0.309
UniRef100_A0A0B7NCS8/12-385,0.355
UniRef100_UPI0012BCB056/5-320,0.311
UniRef100_A0A0D2J2R6/19-384,0.363
UniRef100_A0A7V9IEU7/8-365,0.396
UniRef100_A0A838SLK7/6-319,0.333
UniRef100_A0A438NDI8/18-385,0.361
UniRef100_A0A7V2ZL43/1-360,0.317
UniRef100_A0A845PX37/6-344,0.262
UniRef100_D1PXF2/4-350,0.270
UniRef100_A0A225ARV0/17-388,0.352
UniRef100_A0A7V5BEU9/15-351,0.295
UniRef100_D7CWQ0/13-368,0.404
UniRef100_UPI0006D57C25/177-513,0.380
UniRef100_A0A8H5FYW7/16-403,0.350
UniRef100_UPI001408CE01/47-402,0.350
UniRef100_UPI000CE19707/21-383,0.342
UniRef100_UPI0016633AAE/4-342,0.281
UniRef100_A0A061HAC0/36-423,0.358
UniRef100_A0A0L6WJY8/15-402,0.352
UniRef100_A0A7W0YPR1/1-292,0.347
UniRef100_A0A2K9ARP0/4-329,0.309
UniRef100_G0V9I5/15-387,0.358
UniRef100_A0A8H6SRY1/16-404,0.361
UniRef100_UPI0018DCC7A9/4-345,0.325
UniRef100_A0A7C3MI25/1-262,0.350
UniRef100_A0A3D5X509/1-338,0.309
UniRef100_UPI001D0EFB74/5-344,0.333
UniRef100_UPI001E4C4CD2/22-337,0.339
UniRef100_A0A4Q7IWV8/2-350,0.350
UniRef100_A0A3R5V2Y3/1-343,0.361
UniRef100_A0A7K0UTD4/1-349,0.331
UniRef100_A0A5M4AZP2/8-354,0.303
UniRef100_UPI0004790D38/4-343,0.325
UniRef100_A0A536QW51/173-523,0.350
UniRef100_A0A1G4MK84/13-383,0.342
UniRef100_A0A1Q7HZC3/177-524,0.361
UniRef100_A0A3N5JEK2/8-364,0.309
UniRef100_A0A7S6N1A4/3-357,0.314
UniRef100_A0A535MGP0/239-589,0.385
UniRef100_A0A4P9Y3F8/21-405,0.366
UniRef100_A0A0L0SKS9/27-396,0.366
UniRef100_A0A1Q2D1C6/4-356,0.363
UniRef100_A0A7K0YCW6/6-356,0.333
UniRef100_UPI00085C75CF/2-352,0.322
UniRef100_A0A3B9ZTK8/7-353,0.292
UniRef100_A0A1M7I697/1-342,0.320
UniRef100_UPI0009D78771/13-352,0.342
UniRef100_A0A1F5A3G7/1-340,0.363
UniRef100_A0A2F0AL87/2-358,0.355
UniRef100_G0IXE9/3-342,0.301
UniRef100_A0A7C2U3E6/1-354,0.372
UniRef100_A0A1I5XMQ8/1-353,0.372
UniRef100_A0A6N4TM02/2-331,0.331
UniRef100_A0A6I3FYT9/4-348,0.333
UniRef100_D7BNS5/177-511,0.322
UniRef100_UPI000370B33C/3-346,0.281
UniRef100_A0A6L5DYH2/3-335,0.311
UniRef100_A0A4Q3V377/45-328,0.352
UniRef100_A0A7C5M2P7/7-349,0.303
UniRef100_A0A1M6NPJ6/36-371,0.295
UniRef100_A0A2D5ZNL7/298-617,0.355
UniRef100_A0A2E8VDR6/10-359,0.301
UniRef100_A0A2G5L0H3/6-329,0.317
UniRef100_A0A101GDV2/169-506,0.372
UniRef100_A0A239R1Q8/4-356,0.290
UniRef100_A0A536QUW5/181-525,0.358
UniRef100_A0A5M8Q1T3/17-380,0.350
UniRef100_UPI000F615107/6-353,0.298
UniRef100_UPI000403AB51/1-355,0.358
UniRef100_A0A6J4JZA5/4-343,0.317
UniRef100_A0A2V5Z7J5/13-210,0.230
UniRef100_A0A257KEB4/7-353,0.320
UniRef100_UPI001BABD7A3/6-354,0.292
UniRef100_A0A7C1B281/153-498,0.336
UniRef100_A0A562VF88/3-350,0.301
UniRef100_A0A135Z1R2/188-557,0.317
UniRef100_A0A2M9ZN43/5-361,0.295
UniRef100_A0A838T261/7-353,0.292
UniRef100_UPI00094D3F63/5-364,0.301
UniRef100_A0A7C6J5N1/2-332,0.325
UniRef100_A0A0V1PSW0/13-387,0.363
UniRef100_A0A1Y2HMB5/26-389,0.366
UniRef100_UPI001C4946EB/2-346,0.290
UniRef100_A0A520UP12/7-348,0.295
UniRef100_A0A351MW48/1-327,0.385
UniRef100_A0A7D6EKM0/1-349,0.336
UniRef100_A0A428JS17/6-346,0.328
UniRef100_UPI000556C6F7/3-340,0.366
UniRef100_A0A6G1LK56/15-376,0.342
UniRef100_A0A7X9CQP9/8-340,0.314
UniRef100_A0A2V2D6E0/3-325,0.344
UniRef100_A0A7K1DEQ5/1-350,0.333
UniRef100_UPI000CD88179/4-358,0.339
UniRef100_A0A1T5BVW3/48-401,0.306
UniRef100_UPI0018AFE77C/4-345,0.322
UniRef100_X8K544/1-341,0.314
UniRef100_A0A3D8Y9P9/11-342,0.301
UniRef100_A0A3N4PP51/19-340,0.333
UniRef100_T2GEZ1/1-385,0.369
UniRef100_UPI0010313795/13-354,0.336
UniRef100_A0A094PZ15/1-349,0.336
UniRef100_UPI0004E13194/3-350,0.281
UniRef100_UPI0005108D39/25-360,0.484
UniRef100_A0A7L5DI08/9-343,0.320
UniRef100_A0A1W6MJ27/8-352,0.270
UniRef100_UPI001403B0F2/5-350,0.325
UniRef100_A0A8H6VHS1/20-383,0.339
UniRef100_A0A0B7NQ31/193-546,0.352
UniRef100_A8QCB2/34-414,0.350
UniRef100_A0A434AZP2/1-339,0.333
UniRef100_A0A2G6MQF0/3-339,0.363
UniRef100_UPI0008DA7723/3-350,0.284
UniRef100_A0A0H4VR33/4-344,0.320
UniRef100_A0A7C1CJC4/167-517,0.328
UniRef100_A0A6L6AQW0/1-349,0.333
UniRef100_A0A553GMY6/6-354,0.298
UniRef100_A0A4Q5LA52/5-345,0.336
UniRef100_A0A316QJX5/2-330,0.325
UniRef100_UPI0009130DC3/2-352,0.331
UniRef100_A0A507B7X1/19-392,0.352
UniRef100_UPI000D1F5BBB/2-350,0.317
UniRef100_A0A1I0GQJ3/3-344,0.344
UniRef100_A0A3C1A6T7/3-328,0.339
UniRef100_UPI00139148CC/4-342,0.314
UniRef100_A0A1R0GXR2/26-403,0.339
UniRef100_A0A180F0X9/4-349,0.301
UniRef100_A0A1G7BCY6/1-355,0.347
UniRef100_A0A8G1LB90/5-358,0.284
UniRef100_A0A072PNT6/19-385,0.363
UniRef100_A0A6G6BYQ0/2-347,0.268
UniRef100_UPI0018908C43/9-343,0.306
UniRef100_A0A1G4JAR5/12-397,0.355
UniRef100_UPI00093EE28E/7-352,0.311
UniRef100_A0A3D9CXR6/10-344,0.287
UniRef100_A0A523E4T1/1-357,0.372
UniRef100_A0A350YZQ6/8-353,0.309
UniRef100_A0A3M1JA82/7-350,0.333
UniRef100_UPI000D0FCD3E/4-349,0.292
UniRef100_A0A832IKR6/2-316,0.331
UniRef100_A0A1B1IB76/3-346,0.276
UniRef100_A0A7L8CFN9/1-349,0.336
UniRef100_A0A7C1DZ97/5-342,0.369
UniRef100_A0A3D0W2D7/7-331,0.339
UniRef100_A0A094RG26/1-341,0.314
UniRef100_A0A8H5HXA2/271-647,0.328
UniRef100_UPI0018CA03A6/3-345,0.311
UniRef100_A0A7Y2UNP1/176-528,0.358
UniRef100_Q74ZZ1/16-386,0.344
UniRef100_N1PVJ0/20-382,0.333
UniRef100_A0A7X5F9G4/1-340,0.317
UniRef100_A0A1Y2PF93/4-349,0.306
UniRef100_A0A497DSY0/1-335,0.361
UniRef100_A0A660WG04/9-362,0.342
UniRef100_A0A2N3HT15/1-335,0.317
UniRef100_A0A6I3HBP1/1-340,0.320
UniRef100_A0A7Y0AD04/4-346,0.311
UniRef100_A0A2E7FCC7/6-351,0.257
UniRef100_A0A2I0R321/25-351,0.281
UniRef100_UPI001C6A6602/1-340,0.336
UniRef100_E0E4N5/8-351,0.325
UniRef100_UPI00062B1243/2-349,0.298
UniRef100_A0A7V4ASQ0/1-270,0.391
UniRef100_A0A662EBM3/40-389,0.355
UniRef100_A0A7Y4QDR6/11-346,0.336
UniRef100_UPI0013D15781/3-350,0.309
UniRef100_UPI00069496BE/15-342,0.306
UniRef100_A0A2D9SXS6/173-515,0.393
UniRef100_A0A4U0UFJ4/22-392,0.331
UniRef100_A0A5B2VQ44/19-340,0.317
UniRef100_A0A1G1SQH3/4-344,0.320
UniRef100_UPI00143E1C64/2-351,0.317
UniRef100_A0A840DBD1/3-350,0.295
UniRef100_A0A174W980/4-351,0.298
UniRef100_UPI0004AEA4D9/4-330,0.325
UniRef100_A0A1T5B135/4-349,0.287
UniRef100_A0A7Y7BH38/10-335,0.311
UniRef100_A0A4Y7T9V4/20-387,0.342
UniRef100_UPI00088BA7A3/9-329,0.358
UniRef100_A0A7W0QQK0/9-342,0.372
UniRef100_A0A2D3VVD4/27-271,0.369
UniRef100_A0A7X8BHR7/188-525,0.361
UniRef100_A0A6N8J6T0/1-340,0.328
UniRef100_UPI001E8BBADB/16-392,0.347
UniRef100_A0A0D2BN40/19-384,0.366
UniRef100_A0A6G6BYM7/2-343,0.284
UniRef100_A0A6J4UIP7/189-554,0.393
UniRef100_A0A7C7IWU5/5-356,0.290
UniRef100_A0A6G8CEL9/7-346,0.333
UniRef100_A0A7Y7NI71/6-354,0.311
UniRef100_UPI0019D3A3A2/3-343,0.295
UniRef100_A0A5Q4EQU8/11-386,0.445
UniRef100_A0A7K0XW18/3-349,0.317
UniRef100_A0A7T9KPU3/4-351,0.309
UniRef100_A0A1Q7F394/172-523,0.355
UniRef100_A0A7Y5R727/8-352,0.339
UniRef100_G1VA97/3-346,0.279
UniRef100_UPI0018AF97AC/4-343,0.336
UniRef100_A0A6L6EBI7/1-340,0.322
UniRef100_Q6FIV4/12-389,0.347
UniRef100_A0A536EKE5/171-523,0.374
UniRef100_A0A0C3D3G5/11-399,0.363
UniRef100_A0A431MRJ9/1-339,0.342
UniRef100_A0A2N1Q164/4-330,0.314
UniRef100_A0A2K8XA12/6-351,0.301
UniRef100_A0A255T155/5-346,0.298
UniRef100_A0A7X7R2Q0/20-341,0.287
UniRef100_G8BR86/13-395,0.347
UniRef100_A0A3E1EYJ6/41-371,0.281
UniRef100_A0A397HQR9/29-391,0.355
UniRef100_A0A1Q9K3F4/2-333,0.339
UniRef100_UPI001F450045/3-347,0.301
UniRef100_A0A6L6C2N3/1-344,0.314
UniRef100_H3KDR6/20-357,0.374
UniRef100_A0A0C3RQU9/17-401,0.347
UniRef100_A0A7C0VN05/27-345,0.328
UniRef100_A0A1M7BNK5/5-344,0.322
UniRef100_A0A5A8F4U8/14-348,0.344
UniRef100_A0A2E7Q924/1-335,0.355
UniRef100_S0F9B2/3-351,0.301
UniRef100_A0A0N7HX60/4-333,0.295
UniRef100_A0A1G7RUV9/2-342,0.333
UniRef100_A0A2E0LER7/6-344,0.314
UniRef100_A0A2E3B7E8/4-364,0.303
UniRef100_UPI001D10F5A9/3-355,0.339
UniRef100_G0UFU0/2-350,0.344
UniRef100_A0A6P1QW52/7-342,0.292
UniRef100_A0A2E6LFX1/5-353,0.287
UniRef100_A0A5M4AQH8/10-354,0.303
UniRef100_UPI0019D224FE/2-351,0.311
UniRef100_R9XI99/16-386,0.342
UniRef100_A0A1G4J8A1/14-383,0.347
UniRef100_A0A075TW22/2-342,0.328
UniRef100_A0A368Z3I2/172-528,0.309
UniRef100_A0A3D2ABI7/1-343,0.342
UniRef100_A0A4P5RR63/7-347,0.342
UniRef100_A0A5C3KHD0/16-403,0.358
UniRef100_A0A0C7MTI0/12-397,0.369
UniRef100_UPI00163C9248/3-355,0.270
UniRef100_A0A7X7V3P2/2-328,0.347
UniRef100_A0A6S6MAX6/3-339,0.344
UniRef100_E2SHS1/2-333,0.342
UniRef100_A0A3C1PNN9/7-356,0.295
UniRef100_A0A8H4PEY7/15-392,0.344
UniRef100_A0A1W9WWQ9/1-341,0.333
UniRef100_A0A7D7ZTY7/4-351,0.303
UniRef100_UPI001933DC7A/3-346,0.284
UniRef100_UPI0018EDF3E2/4-345,0.331
UniRef100_A0A2B7XCN3/16-387,0.352
UniRef100_A0A7K1C3K7/1-341,0.309
UniRef100_A0A7C6B7V1/1-340,0.322
UniRef100_M4ZRY1/9-358,0.270
UniRef100_UPI001EDDE94E/12-360,0.284
UniRef100_A0A0C3FJP5/15-402,0.350
UniRef100_A0A5B6VYK0/107-377,0.454
UniRef100_A0A2E6PUU8/4-349,0.292
UniRef100_UPI0009E6408E/13-370,0.320
UniRef100_A0A2V8Q8E9/1-373,0.366
UniRef100_UPI00164D0641/3-342,0.314
UniRef100_A0A3A0VMF6/4-349,0.322
UniRef100_A0A7T7UTY1/5-341,0.309
UniRef100_A0A2G2PX56/11-355,0.276
UniRef100_A0A4Z0ES97/6-343,0.317
UniRef100_A0A4Q5USK4/10-340,0.314
UniRef100_A0A7W0H4N5/33-385,0.339
UniRef100_A0A0W0F571/17-403,0.352
UniRef100_A0A6N7MB63/1-335,0.320
UniRef100_A0A2N5YN70/1-336,0.333
UniRef100_UPI000287CC78/2-343,0.311
UniRef100_A0A7C5VDY9/181-530,0.350
UniRef100_UPI0004704F3E/3-346,0.279
UniRef100_A0A1F2WFQ4/1-362,0.336
UniRef100_UPI0000234C65/24-387,0.344
UniRef100_A0A847TJQ1/1-340,0.342
UniRef100_A0A3D6BLJ9/3-328,0.314
UniRef100_W6MHU8/12-376,0.339
UniRef100_A0A3E0NPI5/89-449,0.369
UniRef100_A0A352TTM6/4-324,0.320
UniRef100_A0A1G4K872/14-397,0.358
UniRef100_A0A2E5AL42/6-351,0.292
UniRef100_UPI0012BBFAB4/18-355,0.301
UniRef100_A0A847QE84/3-331,0.331
UniRef100_A0A1X2J274/20-390,0.366
UniRef100_A0A2N6ADY1/1-354,0.328
UniRef100_UPI001C37DEFD/4-351,0.301
UniRef100_A0A536ACK8/176-526,0.361
UniRef100_UPI000C151679/4-350,0.301
UniRef100_A0A0R1SCF6/7-324,0.322
UniRef100_UPI000BACDB0C/1-349,0.344
UniRef100_UPI001AAF9BBE/4-345,0.322
UniRef100_UPI000E421715/2-333,0.336
UniRef100_A0A839YSN4/23-356,0.380
UniRef100_A0A7Y1ZCX0/10-354,0.279
UniRef100_A0A380G1T7/2-352,0.303
UniRef100_A0A7V7VNW7/93-374,0.298
UniRef100_A0A536HXF1/84-433,0.374
UniRef100_A0A2M9F2T3/2-349,0.322
UniRef100_A0A1G4JIH4/12-384,0.350
UniRef100_A0A3S0RZH5/3-346,0.295
UniRef100_A0A7V4Y6L9/169-517,0.311
UniRef100_A0A354CX85/23-381,0.372
UniRef100_F3PLZ7/3-350,0.298
UniRef100_A0A3N5TE04/9-354,0.361
UniRef100_A0A0S2KKN6/3-347,0.290
UniRef100_G7SPS3/6-344,0.273
UniRef100_UPI000E5A2FC8/17-340,0.322
UniRef100_A0A1F6PD00/1-346,0.344
UniRef100_A0A5J4J3Y8/9-354,0.273
UniRef100_A0A2H0Y117/1-341,0.301
UniRef100_A0A5Q4G9P8/23-387,0.383
UniRef100_R7MCV1/1-353,0.372
UniRef100_UPI000DF1A13E/11-348,0.290
UniRef100_UPI0005315B5B/3-340,0.284
UniRef100_A0A1I2TR23/14-341,0.303
UniRef100_A0A1S2VJH6/9-350,0.311
UniRef100_A0A1I2BNS0/12-343,0.320
UniRef100_UPI001EE9841E/7-350,0.331
UniRef100_A0A2N1Q6S3/7-330,0.347
UniRef100_A0A0R2JH40/2-341,0.352
UniRef100_A0A2S9WST5/6-351,0.290
UniRef100_UPI001CA84D11/3-351,0.287
UniRef100_A0A2A5XNZ8/7-342,0.295
UniRef100_J9GNJ4/7-354,0.290
UniRef100_A0A7Y4WUY0/6-380,0.396
UniRef100_A0A1Z9N7U4/3-347,0.290
UniRef100_U1PVN9/11-352,0.317
UniRef100_UPI001EE42B25/6-330,0.309
UniRef100_A0A3N5ZYN1/3-343,0.328
UniRef100_A0A2D5EZS8/7-348,0.418
UniRef100_A0A521K6B7/9-363,0.388
UniRef100_UPI000672446F/2-341,0.317
UniRef100_A0A0D2DUS1/19-394,0.369
UniRef100_A0A7C6J042/1-321,0.325
UniRef100_A0A345UKF7/7-355,0.358
UniRef100_A0A8H7C1G8/16-403,0.344
UniRef100_A0A3C0HAZ4/8-352,0.303
UniRef100_A0A4V3RKH3/4-350,0.290
UniRef100_A0A2H0I892/5-353,0.331
UniRef100_A0A7C3T7J9/12-362,0.339
UniRef100_G2IEM0/1-337,0.295
UniRef100_UPI0003A18C94/3-346,0.281
UniRef100_A0A2Z4AWY0/10-350,0.287
UniRef100_UPI0016736F18/12-336,0.303
UniRef100_A0A1I3R2T3/1-346,0.369
UniRef100_UPI00068B7D20/9-348,0.331
UniRef100_A0A1G0C485/8-354,0.325
UniRef100_A0A1B1U3V1/22-335,0.331
UniRef100_A0A1R1YDQ4/25-402,0.350
UniRef100_A0A2E6INI2/10-350,0.279
UniRef100_A0A437UXZ6/5-351,0.385
UniRef100_A0A0J6CEZ1/3-350,0.290
UniRef100_UPI0010F7B43D/1-345,0.350
UniRef100_A0A0K1EDH3/163-513,0.363
UniRef100_A0A6G6BYI6/15-346,0.281
UniRef100_A0A536RDS5/182-527,0.363
UniRef100_A0A5B9WRT8/11-340,0.331
UniRef100_UPI0002F7B100/3-341,0.322
UniRef100_A0A3P1XMU1/2-349,0.301
UniRef100_UPI00140E6531/11-339,0.322
UniRef100_A0A7H9B846/15-396,0.328
UniRef100_A0A1W9RAW7/6-358,0.279
UniRef100_A0A8H4B920/12-374,0.361
UniRef100_A0A3D5HZ88/2-328,0.363
UniRef100_A0A838U9J7/7-367,0.363
UniRef100_B6JVD0/17-392,0.344
UniRef100_A0A1E5SKG4/11-337,0.309
UniRef100_A0A1F6ESS4/16-362,0.347
UniRef100_A0A7X8H7G2/9-283,0.322
UniRef100_A6ENY5/5-353,0.276
UniRef100_A0A7W4HRQ1/4-343,0.290
UniRef100_A0A7X5TF00/26-361,0.339
UniRef100_UPI0004B0520B/6-351,0.298
UniRef100_A0A1G0XDS5/27-341,0.301
UniRef100_UPI0018AFCA72/4-344,0.322
UniRef100_A0A1M6MME4/5-358,0.347
UniRef100_UPI001F2CA483/4-342,0.320
UniRef100_UPI001CC39F90/20-338,0.333
UniRef100_UPI001CC3C324/1-342,0.320
UniRef100_A0A255TFB2/4-347,0.292
UniRef100_A0A2V7WCX0/655-992,0.350
UniRef100_UPI00191CEEB9/4-345,0.320
UniRef100_A0A3D5AM67/1-337,0.328
UniRef100_UPI00168AD498/3-344,0.325
UniRef100_A0A1W1V9C1/7-344,0.331
UniRef100_A0A416GI62/3-351,0.298
UniRef100_A0A1E4A8D8/11-344,0.314
UniRef100_A0A8H5GKN8/17-402,0.347
UniRef100_A0A0J7H690/2-351,0.322
UniRef100_A0A1S7HGR8/14-386,0.352
UniRef100_UPI0014234907/16-339,0.325
UniRef100_UPI0005583272/9-357,0.276
UniRef100_A0A7C6EHI9/176-509,0.331
UniRef100_UPI001A945A43/9-339,0.336
UniRef100_A0A2M8D6S6/9-332,0.350
UniRef100_F3QY66/3-351,0.292
UniRef100_A0A890GY47/1-328,0.325
UniRef100_A0A845QIT6/1-343,0.311
UniRef100_A0A330MRV0/11-355,0.276
UniRef100_A0A4R8I428/9-345,0.292
UniRef100_A0A535G411/175-524,0.369
UniRef100_A0A0F4YQH9/25-389,0.350
UniRef100_A0A7Y5S7I6/5-386,0.418
UniRef100_A0A2H0RU25/7-336,0.317
UniRef100_UPI00164A7DDC/1-327,0.339
UniRef100_UPI001C054AB5/3-351,0.303
UniRef100_A0A413JAB5/2-326,0.342
UniRef100_A0A1L0CMZ7/13-382,0.333
UniRef100_A0A6H0KMJ0/4-350,0.292
UniRef100_UPI00195F4FDC/12-364,0.344
UniRef100_A0A1V8TFI6/16-381,0.347
UniRef100_A0A5B7ZWP3/7-348,0.311
UniRef100_UPI001C3A111D/22-334,0.342
UniRef100_A0A6H0XR83/15-389,0.336
UniRef100_A0A7V9ZBP8/5-374,0.344
UniRef100_E4TLD5/9-337,0.317
UniRef100_A0A7X8EH67/1-338,0.314
UniRef100_A0A1Q3Q133/12-342,0.287
UniRef100_A0A0A8LB50/16-400,0.344
UniRef100_A0A8H6WPC6/15-400,0.363
UniRef100_UPI0011DDEC3E/1-343,0.344
UniRef100_Q4P8F6/40-429,0.344
UniRef100_A0A0G1GUJ6/5-311,0.317
UniRef100_UPI0003118846/2-341,0.309
UniRef100_UPI001C1E024E/4-344,0.317
UniRef100_A0A7C2WFB4/14-346,0.355
UniRef100_UPI00189A76F7/22-330,0.344
UniRef100_UPI00189EA3E0/2-352,0.322
UniRef100_A0A4Q4KP49/11-351,0.295
UniRef100_A0A224AB52/2-354,0.270
UniRef100_A0A1K1ML44/3-346,0.276
UniRef100_A0A327J884/6-357,0.342
UniRef100_A0A1H6M1J8/10-345,0.287
UniRef100_A0A3R5YWF3/3-256,0.270
UniRef100_UPI001F4B9C4F/4-341,0.301
UniRef100_A0A2S0HZG1/9-354,0.279
UniRef100_A0A351YCB2/3-350,0.301
UniRef100_UPI00073F7D19/3-341,0.311
UniRef100_R9LMT6/2-331,0.328
UniRef100_UPI00111D3FE7/2-353,0.328
UniRef100_A0A0K8QYW7/4-351,0.301
UniRef100_A0A0J7J0R6/8-343,0.301
UniRef100_UPI001EE19E31/9-342,0.352
UniRef100_A0A1C2B0Z1/5-362,0.314
UniRef100_A0A838TP10/22-340,0.281
UniRef100_UPI001BDA3A92/3-342,0.342
UniRef100_A0A143P8B3/3-356,0.350
UniRef100_A0A094PSY6/4-350,0.325
UniRef100_A0A355E5J5/181-540,0.393
UniRef100_UPI001E41DCFB/4-352,0.320
UniRef100_UPI001E8D93A6/25-387,0.361
UniRef100_A0A8H7ZU21/40-397,0.344
UniRef100_A0A7X9H8D1/1-284,0.339
UniRef100_A0A094Q9E8/5-350,0.314
UniRef100_A0A0C1UED2/6-329,0.347
UniRef100_A0A088T2D9/1-329,0.325
UniRef100_A0A4S2FE77/2-332,0.344
UniRef100_A0A1F3IL83/10-341,0.295
UniRef100_UPI001E44EB62/7-372,0.336
UniRef100_A0A2M7ATM6/3-348,0.320
UniRef100_A0A0E9LTB9/4-352,0.311
UniRef100_A0A7X8KP99/8-352,0.317
UniRef100_A0A1G3Q9N7/8-360,0.342
